No,logTg,nCsp2,SpMax_EA(ri),SpMax_AEA(dm),SM11_EA,Eig03_EA,B03[C-N],S1K,piPC05,piPC07,AAC,SIC4,SpDiam_B(e),SpMax1_Bh(i),Mor31v,TE1
162,2.6561,0.925925926,0.846386301,0.667241379,0.90722722,0.990066225,1,0.641662511,0.98482832,0.985789167,0.150598973,0.852,0.970092025,0.988576868,0.109624675,0.959880324
163,2.6599,0.888888889,0.8033241,0.842672414,0.886298268,0.963783113,1,0.689957421,0.941841895,0.927315084,0.299486594,0.817,0.902351738,0.913850547,0.467484207,0.959092239
164,2.4983,0.444444444,0.777637875,0.687068966,0.844317973,0.93067053,1,0.510069431,0.874634017,0.850087362,0.192241871,0.716,0.883435583,0.909566873,0.500557414,0.957225374
165,2.5159,0.444444444,0.778645178,0.688793103,0.845419497,0.932119205,1,0.510069431,0.865850413,0.840535818,0.192241871,0.857,0.879601227,0.904807235,0.411742847,0.958171076
166,2.5051,0.444444444,0.786955427,0.68362069,0.854843645,0.943501656,1,0.510069431,0.874634017,0.847175306,0.192241871,0.716,0.888548057,0.911470728,0.418803419,0.95789737
167,2.4983,0.111111111,0.686980609,0.601293103,0.71690839,0.585264901,0,0.118263071,0.581447964,0.493185789,0.482030804,0.947,0.794734151,0.789148025,0.461910071,0.945581531
168,2.5159,0.592592593,0.750440695,0.835775862,0.855516798,0.893004967,1,0.507537688,0.859462337,0.829004077,0.261836851,0.871,0.893916155,0.882436935,0.396135266,0
169,2.5527,0.555555556,0.7690758,0.654956897,0.86763356,0.953228477,1,0.653649929,0.907239819,0.872335469,0.199087279,0.737,0.876533742,0.902427416,0.410999628,0.961108227
170,2.5478,0.111111111,0.717199698,0.704956897,0.705158803,0.609478477,1,0.093444321,0.600346021,0.462434479,0.267541358,1,0.821830266,0.806758686,0.47417317,0.944705671
171,2.5587,0.666666667,0.777386049,0.665086207,0.8612692,0.944743377,1,0.701983198,0.925871706,0.898776937,0.152310325,0.807,0.896216769,0.906235126,0.510962467,0.96023048
172,2.5832,0.555555556,0.777134223,0.664439655,0.857842237,0.942880795,1,0.655261038,0.921346819,0.895049505,0.157444381,0.639,0.894683027,0.802475012,0.210702341,0.959405585
173,2.618,0.777777778,0.767061194,0.842456897,0.873630745,0.943708609,1,0.836319,0.945035933,0.917996506,0.266970907,0.674,0.87704499,0.804378867,0.478632479,0.961490472
174,2.5999,0.555555556,0.834802317,0.640301724,0.895294046,0.978683775,1,0.572193026,0.885147724,0.886895748,0.475755847,0.671,0.898006135,0.947168015,0.522482349,0.9618982
175,2.5944,0.037037037,0.546461848,0.686637931,0.520592375,0.085678808,1,0.05119107,0,0,0.411865374,0,0.669222904,0.63303189,0.505759941,0.943844912
176,2.567,0,0.356081592,0.119396552,0,0,0,0.035751275,0,0,0,0,0.3049591,0.271775345,0.559271646,0.943928912
177,2.5599,0,0.407454042,0.207543103,0,0.164735099,0,0.05119107,0,0,0.411865374,0.4,0.351226994,0.341266064,0.548123374,0.945247421
178,2.6117,0.074074074,0.656509695,0.576293103,0.64610489,0.499586093,0,0.078273045,0.555496407,0.298776937,0,1,0.75408998,0.737743931,0.525455221,0.944654705
179,2.5729,0.074074074,0.712163183,0.58512931,0.698182486,0.59602649,0,0.092945644,0.574527549,0.432615026,0,1,0.780163599,0.767729653,0.51802304,0.94505677
180,2.5599,0.074074074,0.665323596,0.59762931,0.653020011,0.542218543,0,0.078273045,0.563481501,0.407338381,0,1,0.767893661,0.749167063,0.488665923,0.944684907
181,2.2833,0.037037037,0.637622765,0.605818966,0.656569365,0.59375,0,0.112854348,0.292387543,0.226674432,0.390188249,1,0.51303681,0.59828653,0.616871052,0.947086916
182,2.2742,0.037037037,0.503399647,0.470474138,0.534667401,0.579470199,0,0.146093061,0.258983231,0.187419918,0.390188249,1,0.473670757,0.484055212,0.650687477,0.948556435
183,2.2945,0.074074074,0.544195417,0.509698276,0.599045346,0.432533113,0,0.11845487,0.238488155,0,0.523673702,0.889,0.51099182,0.518800571,0.527684876,0.948599851
184,2.3139,0.037037037,0.637370939,0.605603448,0.656140995,0.29263245,0,0.039740688,0.146260314,0,0.523673702,0.667,0.467535787,0.592574964,0.498327759,0.945173803
185,2.3243,0,0.407454042,0.163362069,0,0.164735099,0,0.050692393,0,0,0,0.4,0.480828221,0.40171347,0.536975102,0.944214888
186,2.3284,0.037037037,0.545706371,0.696982759,0.569487791,0.453642384,0,0.12716253,0.258983231,0.128013978,0.698231603,1,0.621421268,0.615897192,0.499070977,0.946844356
187,2.3444,0.074074074,0.679929489,0.596551724,0.653448381,0.605753311,0,0.174747785,0.31913761,0.255911474,0.353108956,1,0.686605317,0.657306045,0.639910814,0.948167584
188,2.3579,0.074074074,0.679929489,0.596551724,0.653448381,0.585264901,0,0.159787487,0.306494544,0.24216657,0.370792926,1,0.686605317,0.657306045,0.632107023,0.947302106
189,2.382,0.074074074,0.572651725,0.631034483,0.599045346,0.432533113,0,0.117956193,0.292387543,0,0.435824301,0.819,0.626533742,0.62065683,0.545150502,0.947294555
190,2.3962,0.111111111,0.762024679,0.600646552,0.745058442,0.627483444,0,0.097587173,0.682725579,0.644496214,0,1,0.847903885,0.822465493,0.425863991,0.945110568
191,2.4983,0.074074074,0.84109796,0.627586207,0.810476715,0.427152318,0,0.119202885,0,0,0.435824301,0.389,0.751533742,0.708234174,0.54589372,0.946458335
192,2.6767,0.074074074,0.657768824,0.698275862,0.664402423,0.361961921,1,0.101749204,0.184455683,0,0.741015402,0.75,0.741308793,0.722989053,0.474544779,0.946158202
193,2.4346,0.037037037,0.605892722,0.630172414,0.575056606,0.463576159,0,0.101250527,0.184455683,0,0.462635482,0.875,0.598670757,0.603998096,0.567075437,0.946502695
194,2.444,0.074074074,0.662301687,0.598706897,0.659506762,0.67218543,0,0.185200813,0.595821134,0.507513104,0.192241871,1,0.766104294,0.758210376,0.604979562,0.947929742
195,2.444,0.111111111,0.647192143,0.607974138,0.675172878,0.554842715,0,0.164524915,0.330715997,0.226674432,0.370792926,0.907,0.689417178,0.668729177,0.604607952,0.948685738
196,2.4533,0.074074074,0.67867036,0.579741379,0.700018359,0.64486755,0,0.200065212,0.597418153,0.496563774,0.184255562,1,0.781441718,0.775821038,0.649201041,0.948907534
197,2.4564,0.037037037,0.826492067,0.59762931,0.799951043,0.327607616,0,0.101499866,0,0,0,0.302,0.699386503,0.654926226,0.570048309,0.94499731
198,2.4669,0.074074074,0.654243264,0.596551724,0.653448381,0.534147351,0,0.129905251,0.341362789,0.226674432,0.411865374,1,0.697852761,0.674440743,0.598290598,0.946444178
199,2.4857,0.037037037,0.587257618,0.613362069,0.534667401,0.646523179,1,0.201637961,0.330715997,0.268258591,0.516828294,0.919,0.5700409,0.553545931,0.683017466,0.951322756
200,2.4914,0.037037037,0.634852682,0.563146552,0.615690594,0.558360927,0,0.091238636,0.377029545,0.255911474,0,0.88,0.54396728,0.54355069,0.680044593,0.945640992
201,2.4955,0.037037037,0.587257618,0.613362069,0.534667401,0.635761589,1,0.186696843,0.31913761,0.255911474,0.539646321,0.962,0.5700409,0.553545931,0.690449647,0.951040556
202,2.4997,0.074074074,0.645429363,0.590086207,0.659506762,0.624793046,0,0.140703518,0.591296247,0.499708794,0.223046207,1,0.766871166,0.761066159,0.554812337,0.947336083
203,2.5051,0.037037037,0.587257618,0.613362069,0.534667401,0.603683775,1,0.156814607,0.292387543,0.226674432,0.593839133,1,0.5700409,0.553069967,0.638052768,0.949803215
204,2.5105,0.037037037,0.629312516,0.561206897,0.610488954,0.499586093,0,0.061950976,0.523289859,0.298776937,0,1,0.718302658,0.623512613,0.514306949,0.944461223
205,2.5185,0.037037037,0.647443969,0.60862069,0.583685209,0.550703642,1,0.06290997,0.330715997,0.187419918,0.605248146,1,0.578732106,0.595430747,0.5778521,0.946359235
206,2.5185,0.111111111,0.672878368,0.60625,0.674193746,0.511175497,0,0.13165062,0.377029545,0,0.411865374,0.9,0.711656442,0.68776773,0.606465998,0.946576312
207,2.525,0.074074074,0.645429363,0.590086207,0.659506762,0.587955298,0,0.125896659,0.589699228,0.493185789,0.236166572,1,0.766871166,0.761066159,0.530657748,0.947035006
208,2.5353,0.111111111,0.726769076,0.643965517,0.704546845,0.635347682,0,0.154282865,0.611525153,0.558648806,0.211637193,1,0.794734151,0.783912423,0.577480491,0.946751862
209,2.5551,0.074074074,0.662301687,0.598491379,0.659506762,0.587955298,0,0.125896659,0.589699228,0.493185789,0.236166572,1,0.766104294,0.757734412,0.512077295,0.946328089
210,2.5563,0.111111111,0.837824226,0.654741379,0.815678355,0.621895695,0,0.143177721,0.621905776,0.517530577,0,0.901,0.827709611,0.810090433,0.559643255,0.945909979
211,2.5563,0.111111111,0.710148577,0.603448276,0.70968729,0.59830298,0,0.112854348,0.5943572,0.470937682,0.250427838,1,0.805725971,0.793431699,0.502415459,0.946326201
212,2.5599,0.148148148,0.739108537,0.57737069,0.728107215,0.627483444,0,0.096378841,0.584775087,0.298776937,0,0.699,0.824386503,0.793907663,0.547380156,0.944660368
213,2.5729,0,0.251825737,0.030172414,0,0.29263245,0,0.020810158,0,0,0,0,0.388292434,0.315088053,0.503158677,0.943726936
214,2.5752,0.111111111,0.69579451,0.633405172,0.684474634,0.681498344,0,0.094671832,0.584775087,0.432615026,0,1,0.797801636,0.778200857,0.505388331,0.944874614
215,2.5763,0.074074074,0.662049861,0.588146552,0.687167248,0.585264901,0,0.081207565,0.555496407,0.39219569,0.28693668,1,0.781697342,0.770109472,0.471200297,0.944927468
216,2.5775,0.074074074,0.649458575,0.59612069,0.65014381,0.32160596,0,0.085062718,0,0,0.492298916,0.429,0.696063395,0.663969538,0.537346711,0.945387106
217,2.5775,0.074074074,0.640392848,0.597198276,0.65014381,0.32160596,0,0.088054778,0,0,0.492298916,0.327,0.624744376,0.608281771,0.524340394,0.946415864
218,2.5843,0.111111111,0.703349282,0.613793103,0.705158803,0.609478477,0,0.097606352,0.588102209,0.420617356,0.267541358,1,0.806748466,0.796287482,0.488294314,0.945139826
219,2.5843,0.111111111,0.716444221,0.585344828,0.704791628,0.597889073,0,0.094671832,0.581447964,0.39219569,0,1,0.8049591,0.786292242,0.515793385,0.944901041
220,2.5855,0.111111111,0.698060942,0.635991379,0.703139343,0.594370861,0,0.128121524,0.603273889,0.548631334,0.370792926,1,0.79601227,0.78486435,0.471943515,0.947256803
221,2.5944,0.111111111,0.69755729,0.552801724,0.68973747,0.548220199,0,0.094671832,0.578120841,0.420617356,0,1,0.786298569,0.767729653,0.506503159,0.944896322
222,2.6201,0.111111111,0.706119365,0.614008621,0.704791628,0.597889073,0,0.104242587,0.581447964,0.39219569,0.267541358,1,0.805470348,0.783912423,0.498699368,0.944627335
223,2.6212,0.037037037,0.664316293,0.638362069,0.693959978,0.524834437,0,0.06584449,0.31913761,0.187419918,0.605248146,1,0.645449898,0.68776773,0.52991453,0.945826923
224,2.3118,0.074074074,0.61017376,0.631465517,0.620096689,0.689362583,0,0.435785799,0.461272292,0.410716366,0.323445522,0.796,0.602249489,0.616373156,1,0.957574585
225,2.3579,0.074074074,0.641148325,0.633189655,0.620219081,0.627483444,0,0.130346388,0.39180197,0.383925451,0.523673702,0.721,0.615030675,0.621608758,0.590858417,0.950108067
226,2.3674,0.037037037,0.60010073,0.650431034,0.569487791,0.554221854,1,0.144846369,0.31913761,0.255911474,0.625213919,1,0.622699387,0.618752975,0.544778893,0.947386105
227,2.3856,0.111111111,0.88365651,0.864224138,0.968484181,0.944536424,1,0.452203767,0.668618579,0.634944671,0.871648602,0.881,0.860429448,0.899571633,0.541062802,0.957195171
228,2.5038,0.148148148,0.731301939,0.648922414,0.741386696,0.69432947,0,0.178276881,0.629092361,0.552708212,0.477467199,1,0.814417178,0.811518325,0.488294314,0.950095797
229,2.5478,0.111111111,0.686476958,0.626724138,0.714950125,0.634933775,0,0.140952856,0.611525153,0.482585906,0.466058186,1,0.806237219,0.79723941,0.484949833,0.946586694
230,2.5599,0.148148148,0.699068245,0.638146552,0.708646962,0.741721854,0,0.174306648,0.6155177,0.562376238,0.323445522,0.966,0.796523517,0.786768206,0.526941657,0.948890546
231,2.5911,0.481481481,0.817426341,0.688146552,0.854904841,0.864238411,1,0.470884959,0.829651318,0.776004659,0.51340559,0.923,0.865797546,0.898143741,0.496098105,0.961505573
232,2.6335,0.148148148,0.624024175,0.845474138,0.702588581,0.755173841,0,0.185373432,0.68112856,0.618870122,0.557900742,1,0.789877301,0.783912423,0.434039391,0.949288836
233,2.5888,0.111111111,0.667338202,0.61487069,0.674499725,0.733650662,1,0.272987073,0.607399521,0.51042516,0.494010268,1,0.757668712,0.679200381,0.65737644,0.951632328
234,2.6096,0.148148148,0.896499622,0.76012931,0.856924301,0.791390728,0,0.237005639,0.708410966,0.665579499,0.337706788,1,0.836656442,0.828653022,0.507989595,0.951541721
235,2.6128,0.148148148,0.683455049,0.626939655,0.702588581,0.755173841,0,0.174766965,0.68112856,0.618870122,0.383342841,1,0.789877301,0.786292242,0.510590858,0.949636159
236,2.6243,0.222222222,0.781918912,0.599353448,0.771923383,0.786837748,0,0.221680924,0.701756721,0.659988352,0.3479749,0.977,0.814672802,0.808662542,0.517651431,0.951130218
237,2.6253,0.148148148,0.910601864,0.815517241,0.867205189,0.793667219,0,0.21049906,0.719590098,0.685264997,0.337706788,0.957,0.836145194,0.837696335,0.556298774,0.951228375
238,2.6474,0.148148148,0.998992697,0.86487069,0.951349367,0.829677152,0,0.32158886,0.728772957,0.706581246,0.726183685,0.849,0.885480573,0.894811994,0.460052025,0.954954555
239,2.6522,0.296296296,0.793754722,0.62887931,0.814148461,0.769246689,0,0.215926963,0.699228108,0.611182295,0.570450656,0.844,0.924079755,0.919562113,0.475659606,0.946812266
240,2.6749,0.111111111,0.692772601,0.572844828,0.695428676,0.585264901,0,0.08045955,0.559622039,0.255911474,0.28693668,1,0.792689162,0.768205616,0.506503159,0.946379999
241,2.699,0.222222222,0.943339209,0.824353448,0.890887951,0.816018212,0,0.218535425,0.741549108,0.716482236,0.318881917,1,0.849182004,0.779628748,0.566332219,0.951823922
242,2.7033,0.592592593,0.828003022,0.704956897,0.871305306,0.910182119,1,0.463366451,0.866249667,0.831450204,0.505989732,0.958,0.88599182,0.925273679,0.376439985,0.960327692
243,2.716,0.555555556,0.828003022,0.704956897,0.868796279,0.89093543,1,0.433445855,0.864652648,0.832964473,0.488876212,0.956,0.885224949,0.925273679,0.348569305,0.959062981
244,2.716,0.444444444,0.795265676,0.633836207,0.829325011,0.863203642,1,0.379396985,0.873702422,0.857076296,0.263548203,0.99,0.896472393,0.804854831,0.422519509,0.953086746
245,2.7657,0.444444444,0.764542936,0.66875,0.810048345,0.877690397,1,0.457497411,0.798642534,0.753873034,0.460353679,1,0.830265849,0.751546882,0.523597176,0.960827914
246,2.7731,0.444444444,0.830773105,0.7,0.853068968,0.891763245,1,0.300893782,0.817939846,0.797320909,0.561893896,1,0.89698364,0.828653022,0.406911929,0.953726652
247,2.7825,0.407407407,0.824981113,0.699137931,0.846949391,0.848096026,1,0.288177529,0.808490817,0.777285964,0.57387336,1,0.875766871,0.820085673,0.379041249,0.954123055
248,2.791,0.555555556,0.765046588,0.66875,0.836240132,0.911009934,1,0.566036288,0.810620176,0.769714619,0.435824301,0.929,0.832822086,0.754878629,0.607209216,0.965174181
249,2.828,0.111111111,0.724250818,0.653448276,0.70852457,0.630794702,0,0.158732594,0.616848549,0.542108328,0.492298916,1,0.799846626,0.716801523,0.464882943,0.949653148
250,2.5105,0.074074074,0.653235961,0.596551724,0.653020011,0.442466887,0,0.100023016,0.258983231,0,0.462635482,0.75,0.697341513,0.67158496,0.564102564,0.945762744
251,2.3802,0.074074074,0.608662805,0.552801724,0.597087082,0.517177152,0,0.129905251,0.258983231,0.187419918,0.411865374,1,0.543711656,0.471204188,0.608324043,0.947244533
252,2.5366,0.074074074,0.584487535,0.607112069,0.596903494,0.575745033,1,0.144846369,0.292387543,0.255911474,0.494010268,0.947,0.620654397,0.623988577,0.583797845,0.947803271
253,2.6053,0.111111111,0.726265424,0.645258621,0.70852457,0.678187086,1,0.21345276,0.621905776,0.550611532,0.562464347,1,0.799079755,0.717753451,0.500929023,0.951751248
254,2.6138,0.222222222,0.892722236,0.706034483,0.858637782,0.824296358,0,0.249913691,0.719590098,0.667093768,0.488876212,0.978,0.867331288,0.779152784,0.489780751,0.951110398
255,2.7364,0.185185185,0.731050113,0.648275862,0.733125268,0.76759106,1,0.186811922,0.689645994,0.615375655,0.562464347,1,0.812372188,0.73631604,0.412486065,0.950140156
256,2.6232,0.185185185,0.759506422,0.609698276,0.754849764,0.778559603,0,0.219973915,0.700425872,0.653348864,0.3479749,1,0.808793456,0.804378867,0.571163136,0.951023567
257,2.5717,0.111111111,0.655502392,0.604741379,0.689492687,0.719784768,0,0.143369519,0.667686984,0.601630751,0.201369082,1,0.785787321,0.784388386,0.472686734,0.947270016
258,2.5786,0.185185185,0.694535382,0.638146552,0.729514718,0.758899007,0,0.194867467,0.62310354,0.576470588,0.462635482,1,0.799591002,0.795335554,0.508361204,0.950221325
259,2.4487,0,0.100730295,0.256034483,0,0.29263245,0,0.030515171,0,0,0.523673702,0,0.390848671,0.32841504,0.488665923,0.943355073
260,2.3404,0.074074074,0.659279778,0.612284483,0.667095037,0.563120861,0,0.147838429,0.276683524,0.16144438,0.390188249,1,0.631646217,0.631128034,0.624303233,0.948378998
261,2.5775,0.666666667,0.779148829,0.664008621,0.868612692,0.953849338,1,0.701983198,0.926670216,0.898194525,0.152310325,0.738,0.897494888,0.907187054,0.415830546,0.960609893
262,2.5623,0.111111111,0.698564593,0.637068966,0.704546845,0.635347682,0,0.157735241,0.611525153,0.558648806,0.337706788,1,0.79601227,0.786292242,0.523225567,0.948412976
263,2.5798,0.074074074,0.624527827,0.611853448,0.62774616,0.50455298,1,0.129905251,0.292387543,0.128013978,0.525955505,1,0.635480573,0.641123275,0.579710145,0.947523902
264,2.4031,0.037037037,0.515487283,0.478663793,0.567957897,0.349337748,0,0.085810733,0.092227841,0,0.337706788,0.714,0.476993865,0.479771537,0.559271646,0.945513577
265,2.3345,0.037037037,0.547720977,0.629094828,0.569487791,0.511589404,0,0.131151943,0.276683524,0.208736168,0.411865374,1,0.621676892,0.616373156,0.565217391,0.947490869
266,2.4281,0.074074074,0.654243264,0.596551724,0.653448381,0.585264901,0,0.159787487,0.360393931,0.298776937,0.370792926,1,0.697852761,0.674916706,0.630620587,0.947233207
267,2.4669,0.074074074,0.662301687,0.598706897,0.659506762,0.662251656,0,0.170854271,0.5943572,0.505998835,0.323445522,1,0.766104294,0.758210376,0.538833148,0.948840524
268,2.4314,0.037037037,0.547972803,0.629094828,0.569487791,0.657284768,0,0.235758947,0.360393931,0.298776937,0.298345693,0.932,0.621676892,0.616849119,0.725380899,0.949917416
